DATE,AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,EURAUD,EURCAD,EURCHF,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY,XAUUSD,,Unit,AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,EURAUD,EURCAD,EURCHF,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY,XAUUSD,,AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,EURAUD,EURCAD,EURCHF,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY,XAUUSD,,position Value,Change per day,Direction,,,
2016.07.09,0.98636,0.74095,75.844,1.03446,0.75599,1.45948,1.44118,1.08415,110.913,1.51024,1.10497,1.70962,1.68868,1.27283,129.74,1.76847,1.29444,0.95085,0.71577,73.187,0.73018,1.30429,0.98265,100.401,1365.89,,,986.36,740.95,75844,1034.46,755.99,1459.48,1441.18,1084.15,110913,1510.24,1104.97,1709.62,1688.68,1272.83,129740,1768.47,1294.44,950.85,715.77,73187,730.18,1304.29,982.65,100401,1365890,,756.2428601,754.0324632,755.4108027,755.3420028,755.99,1103.352285,1104.953653,1103.292118,1104.700152,1102.747043,1104.97,1292.455624,1294.712066,1295.303516,1292.218205,1291.301425,1294.44,729.0173198,728.4078767,728.9469228,730.18,1000,1000,1000,1365.89,,25443.90634,-15.57057693,0,,,
2016.07.11,0.98818,0.73991,77.478,1.04336,0.75319,1.46761,1.45076,1.08633,113.741,1.53165,1.10568,1.7253,1.70527,1.27687,133.688,1.857,1.29969,0.94682,0.70882,74.231,0.72159,1.31211,0.98248,102.872,1354.25,,,988.18,739.91,77478,1043.36,753.19,1467.61,1450.76,1086.33,113741,1531.65,1105.68,1725.3,1705.27,1276.87,133688,1857,1299.69,946.82,708.82,74231,721.59,1312.11,982.48,102872,1354250,,753.1228327,753.1043889,753.1495451,752.8781424,753.19,1105.389176,1105.669494,1105.701897,1105.655572,1105.223324,1105.68,1299.478707,1299.639512,1299.639687,1299.556731,1339.99263,1299.69,721.6010853,721.4599788,721.5860487,721.59,1000,1000,1000,1354.25,,25477.24875,33.34241653,1,,,
2016.07.12,0.99376,0.75413,79.987,1.04456,0.76278,1.4569,1.44132,1.09377,116.004,1.51486,1.1062,1.73686,1.72636,1.31006,138.944,1.81476,1.32504,0.95111,0.72157,76.548,0.7299,1.30299,0.98875,104.867,1331.86,,,993.76,754.13,79987,1044.56,762.78,1456.9,1441.32,1093.77,116004,1514.86,1106.2,1736.86,1726.36,1310.06,138944,1814.76,1325.04,951.11,721.57,76548,729.9,1302.99,988.75,104867,1331860,,762.676613,762.710493,762.7470987,762.424344,762.78,1111.294182,1106.163516,1106.214918,1106.201188,1105.696314,1106.2,1324.842071,1324.92191,1324.965866,1324.954466,1324.593324,1325.04,729.9442053,729.7800253,729.9531788,729.9,1000,1000,1000,1331.86,,25655.86371,178.614962,1,,,
2016.07.13,0.98748,0.74861,79.42,1.04533,0.76057,1.45729,1.44044,1.09199,115.845,1.5249,1.10933,1.72695,1.70582,1.29309,137.182,1.8591,1.3137,0.94431,0.71565,75.928,0.72721,1.2985,0.98435,104.424,1343.74,,,987.48,748.61,79420,1045.33,760.57,1457.29,1440.44,1091.99,115845,1524.9,1109.33,1726.95,1705.82,1293.09,137182,1859.1,1313.7,944.31,715.65,75928,727.21,1298.5,984.35,104424,1343740,,760.477474,760.512013,760.5531295,760.1744293,760.57,1108.371055,1109.310743,1109.351349,1109.371409,1108.922529,1109.33,1313.466362,1313.685021,1313.648601,1313.701831,1351.956111,1313.7,727.2314209,727.027988,727.1125412,727.21,1000,1000,1000,1343.74,,25629.42401,-26.43970748,0,,,
2016.07.14,0.98413,0.74833,80.394,1.05976,0.76315,1.45697,1.43326,1.08983,117.084,1.54326,1.11131,1.74615,1.71881,1.30698,140.407,1.8513,1.3328,0.92834,0.70575,75.831,0.7198,1.2897,0.98066,105.351,1333.59,,,984.13,748.33,80394,1059.76,763.15,1456.97,1433.26,1089.83,117084,1543.26,1111.31,1746.15,1718.81,1306.98,140407,1851.3,1332.8,928.34,705.75,75831,719.8,1289.7,980.66,105351,1333590,,763.0689308,763.0881243,763.1061879,762.815248,763.15,1111.886656,1111.312708,1111.322987,1111.370561,1110.838548,1111.31,1332.574373,1332.720788,1332.755491,1332.754317,1332.56574,1332.8,719.8108087,719.6683866,719.793832,719.8,1000,1000,1000,1333.59,,25692.10369,62.6796799,1,,,
2016.07.15,0.98263,0.74661,80.101,1.06316,0.75973,1.4585,1.43181,1.08791,116.72,1.54882,1.10687,1.7396,1.7098,1.29911,139.371,1.8499,1.32185,0.92404,0.70192,75.319,0.71433,1.29359,0.98284,105.442,1328.54,,,982.63,746.61,80101,1063.16,759.73,1458.5,1431.81,1087.91,116720,1548.82,1106.87,1739.6,1709.8,1299.11,139371,1849.9,1321.85,924.04,701.92,75319,714.33,1293.59,982.84,105442,1328540,,759.6147156,759.6455171,759.6688227,759.4470828,759.73,1108.066205,1106.849929,1106.904481,1106.959276,1106.368591,1106.87,1321.626308,1321.748004,1321.79195,1321.778798,1321.439067,1321.85,714.3221577,714.1752472,714.3168756,714.33,1000,1000,1000,1328.54,,25556.04303,-136.060659,0,,,
2016.07.16,0.98089,0.74206,79.189,1.06416,0.7563,1.4585,1.43019,1.08235,115.564,1.55164,1.10244,1.73901,1.71063,1.29356,138.148,1.84783,1.31857,0.92076,0.69533,74.367,0.71084,1.29725,0.98172,104.808,1337.14,,,980.89,742.06,79189,1064.16,756.3,1458.5,1430.19,1082.35,115564,1551.64,1102.44,1739.01,1710.63,1293.56,138148,1847.83,1318.57,920.76,695.33,74367,710.84,1297.25,981.72,104808,1337140,,756.1302756,755.8774396,755.5625525,756.4474944,756.3,1103.06355,1102.47832,1102.503769,1102.625754,1102.967778,1102.44,1315.213263,1318.658701,1317.646579,1318.105488,1313.511477,1318.57,709.7783773,708.2773092,709.5546142,710.84,1000,1000,1000,1337.14,,25473.69274,-82.35028558,0,,,
2016.07.18,0.98331,0.74682,80.699,1.06763,0.7602,1.45844,1.43226,1.08779,117.533,1.55492,1.10709,1.7428,1.71408,1.30179,140.659,1.86119,1.32498,0.9206,0.69902,75.546,0.71164,1.29369,0.98251,106.161,1330.51,,,983.31,746.82,80699,1067.63,760.2,1458.44,1432.26,1087.79,117533,1554.92,1107.09,1742.8,1714.08,1301.79,140659,1861.19,1324.98,920.6,699.02,75546,711.64,1293.69,982.51,106161,1330510,,760.081627,760.1144009,760.1567431,759.7682132,760.2,1108.706088,1107.112214,1107.154126,1107.120317,1106.543269,1107.09,1324.87656,1324.954201,1324.963614,1324.95926,1324.497252,1324.98,711.6078813,711.4634966,711.6172606,711.64,1000,1000,1000,1330.51,,25570.11652,96.42378071,1,,,
2016.07.19,0.9776,0.73954,79.65,1.06445,0.75051,1.46784,1.43551,1.08589,116.947,1.56281,1.1019,1.7436,1.70494,1.28971,138.897,1.85649,1.30877,0.91816,0.69438,74.798,0.70475,1.30276,0.98547,106.132,1332.14,,,977.6,739.54,79650,1064.45,750.51,1467.84,1435.51,1085.89,116947,1562.81,1101.9,1743.6,1704.94,1289.71,138897,1856.49,1308.77,918.16,694.38,74798,704.75,1302.76,985.47,106132,1332140,,750.4068286,750.4439506,750.4805337,750.1711375,750.51,1101.628598,1101.899045,1101.900616,1101.901406,1101.390348,1101.9,1308.589236,1308.713808,1308.725786,1308.719331,1308.361328,1308.77,704.7806196,704.618101,704.7638789,704.75,1000,1000,1000,1332.14,,25365.56455,-204.5519721,0,,,
2016.07.20,0.97619,0.73807,80.005,1.06481,0.74785,1.47231,1.43832,1.08749,117.872,1.56904,1.10178,1.76624,1.72457,1.30391,141.331,1.88152,1.32112,0.91639,0.69265,75.092,0.70192,1.30549,0.98706,106.98,1313.57,,,976.19,738.07,80005,1064.81,747.85,1472.31,1438.32,1087.49,117872,1569.04,1101.78,1766.24,1724.57,1303.91,141331,1881.52,1321.12,916.39,692.65,75092,701.92,1305.49,987.06,106980,1313570,,747.757547,747.7458311,747.8500654,747.4114352,747.85,1101.067034,1101.747237,1101.746601,1101.813423,1101.340557,1101.78,1320.882584,1321.013566,1321.003789,1321.097401,1320.676518,1321.12,701.9509916,701.7303913,701.9255936,701.92,1000,1000,1000,1313.57,,25395.00056,29.43601465,1,,,
2016.07.21,0.98081,0.73922,79.267,1.07031,0.74968,1.4799,1.44214,1.0869,116.543,1.57359,1.10217,1.76084,1.72744,1.30192,139.595,1.88522,1.32028,0.91614,0.69033,74.031,0.70011,1.30847,0.98612,105.736,1333.14,,,980.81,739.22,79267,1070.31,749.68,1479.9,1442.14,1086.9,116543,1573.59,1102.17,1760.84,1727.44,1301.92,139595,1885.22,1320.28,916.14,690.33,74031,700.11,1308.47,986.12,105736,1333140,,749.5853936,749.6247921,749.6689869,749.3347341,749.68,1109.451432,1102.157482,1102.198515,1102.207384,1101.686095,1102.17,1320.066531,1320.1984,1320.245001,1320.222062,1319.861374,1320.28,700.161257,700.0466475,700.1494288,700.11,1000,1000,1000,1333.14,,25422.24552,27.24495182,1,,,
2016.07.22,0.98124,0.73705,79.224,1.06669,0.74647,1.46911,1.44251,1.08348,116.459,1.56788,1.09732,1.75467,1.72212,1.29352,139.029,1.87219,1.3101,0.9196,0.6906,74.241,0.6995,1.31461,0.98739,106.127,1323.42,,,981.24,737.05,79224,1066.69,746.47,1469.11,1442.51,1083.48,116459,1567.88,1097.32,1754.67,1722.12,1293.52,139029,1872.19,1310.1,919.6,690.6,74241,699.5,1314.61,987.39,106127,1323420,,746.4114833,746.4628971,746.5018327,746.149655,746.47,1096.646542,1097.291212,1097.31717,1097.355056,1096.73206,1097.32,1309.808515,1309.985471,1310.039599,1310.024782,1309.596905,1310.1,699.5230525,699.4196822,699.548654,699.5,1000,1000,1000,1323.42,,25295.62457,-126.6209492,0,,,
2016.07.23,0.97965,0.73626,79.115,1.06565,0.74623,1.46911,1.44075,1.08304,116.366,1.56686,1.09747,1.75553,1.72055,1.29344,139.013,1.87184,1.31086,0.9153,0.68855,74.198,0.69983,1.31281,0.98664,106.025,1322.1,,,979.65,736.26,79115,1065.65,746.23,1469.11,1440.75,1083.04,116366,1566.86,1097.47,1755.53,1720.55,1293.44,139013,1871.84,1310.86,915.3,688.55,74198,699.83,1312.81,986.64,106025,1322100,,746.2237491,746.2296278,746.1919359,745.7738395,746.23,1096.293955,1097.455077,1097.705343,1097.533601,1096.535634,1097.47,1310.029152,1310.58569,1310.95435,1311.134166,1309.969787,1310.86,697.206755,697.8735912,699.8160811,699.83,1000,1000,1000,1322.1,,25294.00234,-1.622231591,0,,,
2016.07.25,0.98736,0.73672,79.009,1.06814,0.74698,1.47139,1.45283,1.08399,116.251,1.57154,1.09903,1.75778,1.73596,1.29527,138.903,1.87815,1.31328,0.92412,0.68934,73.941,0.69901,1.32196,0.98632,105.773,1314.47,,,987.36,736.72,79009,1068.14,746.98,1471.39,1452.83,1083.99,116251,1571.54,1099.03,1757.78,1735.96,1295.27,138903,1878.15,1313.28,924.12,689.34,73941,699.01,1321.96,986.32,105773,1314470,,746.8909801,746.9381134,746.9675626,746.6405414,746.98,1099.098902,1098.996944,1099.024657,1099.061197,1098.522175,1099.03,1313.026504,1313.171352,1313.235056,1313.217929,1312.845632,1313.28,699.0529214,698.9009652,699.0536337,699.01,1000,1000,1000,1314.47,,25317.41507,23.41273002,1,,,
2016.07.26,0.98986,0.74456,78.549,1.06459,0.75069,1.46367,1.449,1.08988,114.976,1.55825,1.09877,1.74855,1.73122,1.30216,137.366,1.8624,1.31283,0.92959,0.69904,73.757,0.70484,1.31877,0.99192,104.638,1319.85,,,989.86,744.56,78549,1064.59,750.69,1463.67,1449,1089.88,114976,1558.25,1098.77,1748.55,1731.22,1302.16,137366,1862.4,1312.83,929.59,699.04,73757,704.84,1318.77,991.92,104638,1319850,,750.5933559,750.6250504,750.6737514,750.3656156,750.69,1098.762432,1098.751109,1098.757964,1098.79776,1098.31693,1098.77,1312.619,1312.753551,1312.767159,1312.773562,1312.694016,1312.83,704.8916794,704.7342528,704.8777691,704.84,1000,1000,1000,1319.85,,25360.73496,43.31989127,1,,,
2016.07.27,0.98678,0.73786,78.721,1.05833,0.74819,1.47638,1.45786,1.09013,116.296,1.56347,1.10524,1.76338,1.74053,1.30144,138.836,1.8668,1.31957,0.93207,0.6967,74.351,0.70666,1.31904,0.98629,105.218,1340.92,,,986.78,737.86,78721,1058.33,748.19,1476.38,1457.86,1090.13,116296,1563.47,1105.24,1763.38,1740.53,1301.44,138836,1866.8,1319.57,932.07,696.7,74351,706.66,1319.04,986.29,105218,1340920,,748.1046822,748.1166797,748.1704651,747.8794778,748.19,1104.612752,1105.243207,1105.283436,1105.286168,1104.84171,1105.24,1319.343282,1319.543001,1319.530767,1319.508069,1319.192888,1319.57,706.6275473,706.3845319,706.6376476,706.66,1000,1000,1000,1340.92,,25454.88631,94.15135472,1,,,
2016.07.28,0.98735,0.73589,79.048,1.05983,0.7504,1.4762,1.45752,1.08625,116.681,1.56418,1.10753,1.75334,1.73159,1.29054,138.62,1.85869,1.31591,0.93142,0.69396,74.563,0.70774,1.31599,0.98077,105.35,1336.98,,,987.35,735.89,79048,1059.83,750.4,1476.2,1457.52,1086.25,116681,1564.18,1107.53,1753.34,1731.59,1290.54,138620,1858.69,1315.91,931.42,693.96,74563,707.74,1315.99,980.77,105350,1336980,,750.2716586,750.3186272,750.336972,750.0840842,750.4,1107.74048,1107.54641,1107.548151,1107.555766,1107.032753,1107.53,1315.706336,1315.807871,1315.843674,1315.804461,1315.469261,1315.91,707.7713356,707.5665039,707.7645942,707.74,1000,1000,1000,1336.98,,25458.72894,3.842627146,1,,,
2016.07.29,0.99187,0.73636,77.521,1.05248,0.75979,1.4779,1.45937,1.08341,114.056,1.54817,1.11777,1.74117,1.72749,1.28238,135.006,1.83292,1.3232,0.94222,0.6993,73.637,0.72162,1.30565,0.96921,102.035,1351.15,,,991.87,736.36,77521,1052.48,759.79,1477.9,1459.37,1083.41,114056,1548.17,1117.77,1741.17,1727.49,1282.38,135006,1832.92,1323.2,942.22,699.3,73637,721.62,1305.65,969.21,102035,1351150,,759.6752575,759.7527884,759.7491057,759.4906176,759.79,1122.893641,1117.734462,1117.827922,1117.812515,1117.190435,1117.77,1322.923554,1323.088117,1323.118829,1323.134219,1322.67173,1323.2,721.6482212,721.515461,721.683736,721.62,1000,1000,1000,1351.15,,25685.44061,226.7116728,1,,,
2016.07.30,0.99077,0.73641,77.54,1.05335,0.75981,1.4779,1.45701,1.08331,114.031,1.54934,1.11743,1.73856,1.72376,1.28156,134.921,1.83338,1.32224,0.9372,0.69624,73.554,0.72078,1.30373,0.96937,102.04,1350.82,,,990.77,736.41,77540,1053.35,759.81,1477.9,1457.01,1083.31,114031,1549.34,1117.43,1738.56,1723.76,1281.56,134921,1833.38,1322.24,937.2,696.24,73554,720.78,1303.73,969.37,102040,1350820,,759.9502965,759.6789668,759.8980792,759.233613,759.81,1122.923199,1117.570356,1117.540258,1117.51274,1116.733285,1117.43,1320.975274,1322.175604,1322.05453,1322.236378,1321.463636,1322.24,718.8605003,718.2396814,720.8349667,720.78,1000,1000,1000,1350.82,,25668.96136,-16.4792477,0,,,
2016.08.01,0.98761,0.72892,77.066,1.04996,0.75285,1.4845,1.46503,1.0813,114.318,1.55742,1.11671,1.75001,1.72871,1.27593,134.894,1.8382,1.31777,0.94032,0.69385,73.373,0.71671,1.31198,0.96829,102.368,1353.25,,,987.61,728.92,77066,1049.96,752.85,1484.5,1465.03,1081.3,114318,1557.42,1116.71,1750.01,1728.71,1275.93,134894,1838.2,1317.77,940.32,693.85,73373,716.71,1311.98,968.29,102368,1353250,,752.7629994,752.7910027,752.8329165,752.5168316,752.85,1117.605825,1116.655742,1116.710903,1116.735699,1116.218488,1116.71,1317.495029,1317.634415,1317.714734,1317.736011,1317.456322,1317.77,716.7182427,716.5725144,716.7571897,716.71,1000,1000,1000,1353.25,,25590.20486,-78.75649948,0,,,
2016.08.02,0.99616,0.73346,76.688,1.0506,0.76039,1.47356,1.47014,1.08241,113.169,1.55029,1.12209,1.75469,1.74836,1.28725,134.579,1.8442,1.3345,0.94796,0.69778,72.968,0.72348,1.31021,0.9646,100.853,1364.41,,,996.16,733.46,76688,1050.6,760.39,1473.56,1470.14,1082.41,113169,1550.29,1122.09,1754.69,1748.36,1287.25,134579,1844.2,1334.5,947.96,697.78,72968,723.48,1310.21,964.6,100853,1364410,,760.3055999,760.3773585,760.3938405,760.088088,760.39,1120.480288,1122.064402,1122.133527,1122.118331,1121.603809,1122.09,1334.248729,1334.412041,1334.490981,1334.407504,1334.241816,1334.5,723.517604,723.3879328,723.5084727,723.48,1000,1000,1000,1364.41,,25796.65032,206.4454596,1,,,
2016.08.03,0.99107,0.73786,76.735,1.05893,0.75839,1.46891,1.45696,1.08467,112.797,1.55671,1.11475,1.75521,1.74001,1.29536,134.709,1.85935,1.33136,0.9356,0.69632,72.432,0.71585,1.30702,0.973,101.184,1357.87,,,991.07,737.86,76735,1058.93,758.39,1468.91,1456.96,1084.67,112797,1556.71,1114.75,1755.21,1740.01,1295.36,134709,1859.35,1331.36,935.6,696.32,72432,715.85,1307.02,973,101184,1357870,,758.2668972,758.3350462,758.3708887,758.0350405,758.39,1114.006655,1114.718979,1114.768756,1114.77111,1114.370854,1114.75,1331.133712,1331.280317,1331.305242,1331.327087,1331.015698,1331.36,715.8268427,715.6423433,715.8444023,715.85,1000,1000,1000,1357.87,,25687.23987,-109.410454,0,,,
2016.08.04,0.99321,0.74265,77.184,1.06263,0.76291,1.45875,1.44923,1.08364,112.613,1.55034,1.11305,1.72075,1.70946,1.27819,132.829,1.8295,1.31294,0.93441,0.69851,72.609,0.71763,1.30209,0.97356,101.173,1360.33,,,993.21,742.65,77184,1062.63,762.91,1458.75,1449.23,1083.64,112613,1550.34,1113.05,1720.75,1709.46,1278.19,132829,1829.5,1312.94,934.41,698.51,72609,717.63,1302.09,973.56,101173,1360330,,762.7813746,762.8189326,762.8912852,762.5751669,762.91,1112.894963,1113.002941,1113.069559,1113.073646,1112.570494,1113.05,1312.777383,1312.858558,1312.90316,1312.889803,1312.904085,1312.94,717.6232058,717.4801758,717.6717108,717.63,1000,1000,1000,1360.33,,25599.64644,-87.5934272,0,,,
2016.08.05,1.00313,0.7469,77.552,1.06756,0.76215,1.45519,1.45939,1.08663,112.82,1.55286,1.1087,1.715,1.72089,1.28128,133.023,1.83142,1.30739,0.93942,0.6993,72.622,0.71363,1.31635,0.98007,101.752,1336.37,,,1003.13,746.9,77552,1067.56,762.15,1455.19,1459.39,1086.63,112820,1552.86,1108.7,1715,1720.89,1281.28,133023,1831.42,1307.39,939.42,699.3,72622,713.63,1316.35,980.07,101752,1336370,,762.0541649,762.0884223,762.166837,761.8428428,762.15,1109.073059,1108.664109,1108.726928,1108.774275,1108.167482,1108.7,1307.08725,1307.319482,1307.33519,1307.325655,1306.956255,1307.39,713.6551829,713.5204628,713.7157009,713.63,1000,1000,1000,1336.37,,25496.7133,-102.9331462,0,,,
2016.08.06,1.00311,0.74656,77.525,1.06641,0.76157,1.45519,1.46031,1.08702,112.873,1.55198,1.10867,1.71405,1.72067,1.28078,132.999,1.82888,1.30646,0.93824,0.69783,72.657,0.71362,1.31709,0.98035,101.8,1335.97,,,1003.11,746.56,77525,1066.41,761.57,1455.19,1460.31,1087.02,112873,1551.98,1108.67,1714.05,1720.67,1280.78,132999,1828.88,1306.46,938.24,697.83,72657,713.62,1317.09,980.35,101800,1335970,,761.6108239,761.5239455,761.5422397,761.0115042,761.57,1108.229048,1108.739722,1108.808079,1108.772102,1107.523968,1108.67,1305.369059,1306.417937,1306.451777,1306.473477,1305.125346,1306.46,712.3583051,711.8172081,713.7229862,713.62,1000,1000,1000,1335.97,,25481.78753,-14.92577015,0,,,
2016.08.08,1.007,0.75172,78.366,1.07111,0.76509,1.44899,1.45876,1.08901,113.526,1.55154,1.10826,1.70404,1.71634,1.2812,133.564,1.82573,1.30394,0.93986,0.70145,73.132,0.71397,1.3164,0.98263,102.433,1335.14,,,1007,751.72,78366,1071.11,765.09,1448.99,1458.76,1089.01,113526,1551.54,1108.26,1704.04,1716.34,1281.2,133564,1825.73,1303.94,939.86,701.45,73132,713.97,1316.4,982.63,102433,1335140,,764.9650562,765.0081923,765.0464206,764.7404067,765.09,1108.607759,1108.143421,1108.260485,1108.295178,1107.753014,1108.26,1303.743964,1303.813431,1303.847837,1303.91573,1303.516448,1303.94,713.9623215,713.849567,713.9496061,713.97,1000,1000,1000,1335.14,,25487.81884,6.031310478,1,,,
2016.08.09,1.00623,0.7529,78.158,1.07078,0.76695,1.4474,1.45797,1.09089,113.245,1.55132,1.11116,1.69518,1.70613,1.27655,132.513,1.8157,1.30032,0.93947,0.70276,72.96,0.71596,1.31215,0.98176,101.911,1340.44,,,1006.23,752.9,78158,1070.78,766.95,1447.4,1457.97,1090.89,113245,1551.32,1111.16,1695.18,1706.13,1276.55,132513,1815.7,1300.32,939.47,702.76,72960,715.96,1312.15,981.76,101911,1340440,,766.8559235,766.8880378,766.9240808,766.6356488,766.95,1110.08343,1111.130587,1111.157513,1111.214687,1110.683067,1111.16,1300.118301,1300.255306,1300.266868,1300.281618,1299.968572,1300.32,715.977594,715.8164928,715.9187919,715.96,1000,1000,1000,1340.44,,25505.00652,17.18768243,1,,,
2016.08.10,1.00622,0.75121,78.01,1.06782,0.7704,1.44946,1.45967,1.08976,113.179,1.54905,1.11745,1.68785,1.69882,1.26824,131.706,1.833,1.30052,0.94198,0.70303,73.035,0.7211,1.30629,0.97518,101.272,1346.52,,,1006.22,751.21,78010,1067.82,770.4,1449.46,1459.67,1089.76,113179,1549.05,1117.45,1687.85,1698.82,1268.24,131706,1833,1300.52,941.98,703.03,73035,721.1,1306.29,975.18,101272,1346520,,770.2883739,770.3295802,770.3017616,770.005002,770.4,1116.663984,1117.4165,1117.496257,1117.574453,1117.019955,1117.45,1300.31964,1300.492234,1300.518879,1300.517418,1321.7763,1300.52,721.1109325,720.9233167,721.1766332,721.1,1000,1000,1000,1346.52,,25609.92122,104.9147006,1,,,
2016.08.11,0.99995,0.75128,78.479,1.06788,0.77048,1.4461,1.44597,1.08639,113.478,1.54405,1.11407,1.68184,1.68216,1.26383,132.009,1.79655,1.29607,0.93613,0.70315,73.465,0.72122,1.29798,0.97515,101.858,1337.82,,,999.95,751.28,78479,1067.88,770.48,1446.1,1445.97,1086.39,113478,1544.05,1114.07,1681.84,1682.16,1263.83,132009,1796.55,1296.07,936.13,703.15,73465,721.22,1297.98,975.15,101858,1337820,,770.3893743,770.4250628,770.4745823,770.1764136,770.48,1114.191128,1114.015624,1114.074758,1114.080386,1113.599741,1114.07,1295.824083,1295.982989,1296.036507,1296.010132,1295.707791,1296.07,721.220666,721.0685536,721.24919,721.22,1000,1000,1000,1337.82,,25534.18698,-75.73423808,0,,,
2016.08.12,0.99149,0.74587,77.448,1.06233,0.76505,1.45936,1.44652,1.08819,112.99,1.54958,1.1161,1.68706,1.67307,1.25857,130.68,1.79261,1.29091,0.93311,0.70184,72.882,0.7199,1.2961,0.97496,101.233,1334.76,,,991.49,745.87,77448,1062.33,765.05,1459.36,1446.52,1088.19,112990,1549.58,1116.1,1687.06,1673.07,1258.57,130680,1792.61,1290.91,933.11,701.84,72882,719.9,1296.1,974.96,101233,1334760,,764.979554,765.0262575,765.0469708,764.771367,765.05,1116.483368,1116.05586,1116.138098,1116.138018,1115.542642,1116.1,1290.685253,1290.849471,1290.893985,1290.883408,1290.499939,1290.91,719.9367333,719.8654304,719.9431016,719.9,1000,1000,1000,1334.76,,25480.45946,-53.72752487,0,,,
2016.08.13,0.99078,0.74521,77.466,1.06215,0.76484,1.45936,1.44626,1.08788,113.076,1.55024,1.11634,1.68786,1.6731,1.2584,130.804,1.79387,1.29167,0.92973,0.6978,72.872,0.71939,1.29552,0.97444,101.283,1336.38,,,990.78,745.21,77466,1062.15,764.84,1459.36,1446.26,1087.88,113076,1550.24,1116.34,1687.86,1673.1,1258.4,130804,1793.87,1291.67,929.73,697.8,72872,719.39,1295.52,974.44,101283,1336380,,764.7739904,764.7571939,764.8470128,764.1000885,764.84,1116.176902,1116.354823,1116.415582,1116.436125,1115.227154,1116.34,1290.942842,1291.450537,1291.408399,1291.470434,1290.492139,1291.67,717.6500556,716.1036082,719.4889567,719.39,1000,1000,1000,1336.38,,25476.71584,-3.743613592,0,,,
2016.08.15,0.99119,0.74627,77.682,1.06405,0.7674,1.457,1.44489,1.08786,113.236,1.55089,1.11854,1.67737,1.66311,1.25208,130.328,1.78539,1.28748,0.93123,0.70089,72.976,0.72088,1.29178,0.97254,101.231,1339.51,,,991.19,746.27,77682,1064.05,767.4,1457,1444.89,1087.86,113236,1550.89,1118.54,1677.37,1663.11,1252.08,130328,1785.39,1287.48,931.23,700.89,72976,720.88,1291.78,972.54,101231,1339510,,767.3055783,767.3411891,767.3736306,767.052364,767.4,1118.1018,1118.526374,1118.5761,1118.590155,1118.005583,1118.54,1287.213738,1287.456068,1287.432908,1287.431716,1287.051943,1287.48,720.8890059,720.6798692,720.8858946,720.88,1000,1000,1000,1339.51,,25493.72392,17.0080735,1,,,
2016.08.16,0.98872,0.74032,77.14,1.05811,0.76941,1.46546,1.44949,1.08527,113.082,1.55107,1.12783,1.69439,1.67562,1.25462,130.724,1.79341,1.30385,0.93415,0.69926,72.878,0.72682,1.28521,0.96226,100.265,1345.96,,,988.72,740.32,77140,1058.11,769.41,1465.46,1449.49,1085.27,113082,1551.07,1127.83,1694.39,1675.62,1254.62,130724,1793.41,1303.85,934.15,699.26,72878,726.82,1285.21,962.26,100265,1345960,,769.3061834,769.3554757,769.3611928,769.0555102,769.41,1127.539579,1127.823469,1127.834473,1127.831247,1127.348697,1127.83,1303.68061,1303.771368,1303.826409,1303.78497,1303.486256,1303.85,726.8461963,726.6850955,726.8538373,726.82,1000,1000,1000,1345.96,,25688.26057,194.5366517,1,,,
2016.08.17,0.98275,0.73587,76.627,1.05543,0.76457,1.47411,1.45032,1.08596,113.08,1.55753,1.12818,1.7042,1.67521,1.25434,130.605,1.79933,1.30315,0.93085,0.69675,72.57,0.72403,1.28554,0.96256,100.227,1346.38,,,982.75,735.87,76627,1055.43,764.57,1474.11,1450.32,1085.96,113080,1557.53,1128.18,1704.2,1675.21,1254.34,130605,1799.33,1303.15,930.85,696.75,72570,724.03,1285.54,962.56,100227,1346380,,764.4647386,764.4926031,764.5345067,764.1629829,764.57,1127.060283,1128.179598,1128.199801,1128.238898,1127.698446,1128.18,1302.980194,1303.117756,1303.129156,1303.091981,1302.7689,1303.15,724.0925992,723.8509807,724.056392,724.03,1000,1000,1000,1346.38,,25650.42981,-37.83075446,0,,,
